id	basisOfRecord	occurrenceID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	identifiedBy	identificationVerificationStatus	scientificNameID	scientificName	kingdom	taxonRank	vernacularName
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00762	0	absent		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00763	0	absent		ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00764	0	absent		ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00765	0	absent		ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00766	0	absent		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00767	0	absent		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00768	0	absent		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00769	0	absent		ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00770	0	absent		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00771	0	absent		ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00772	0	absent		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00773	0	absent		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00774	0	absent		ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00775	0	absent		ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00776	0	absent		ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00777	0	absent		ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00778	0	absent		ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00779	0	absent		ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00780	0	absent		ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated		Pyrrhula pyrrhula (Linnaeus, 1758)	Animalia	species	Goudvink
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00781	0	absent		ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00782	0	absent		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00783	0	absent		ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00784	0	absent		ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00785	1	present		ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00786	7	present		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00787	8	present		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00788	7	present		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00789	9	present		ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00790	1	present		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00791	0	absent		ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00792	1	present		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00793	1	present		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00794	0	absent		ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00795	0	absent		ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00796	0	absent		ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00797	0	absent		ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00798	0	absent		ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00799	0	absent		ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00800	0	absent		ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated		Sylvia communis Latham, 1787	Animalia	species	Grasmus
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00801		present	flying over	ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00802	0	absent		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00803		present	flying over	ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00804		present	flying over	ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00805		present	flying over	ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00806	0	absent		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00807	0	absent		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00808	0	absent		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00809		present	flying over	ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00810	0	absent		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00811	0	absent		ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00812	0	absent		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00813	0	absent		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00814		present	flying over	ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00815		present	flying over	ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00816		present	flying over	ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00817		present	flying over	ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00818	0	absent		ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00819	0	absent		ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00820		present	flying over	ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated		Anthus pratensis (Linnaeus, 1758)	Animalia	species	Graspieper
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00821		present	flying over	ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00822		present	flying over	ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00823	2	present		ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00824	2	present		ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00825		present	flying over	ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00826	2	present		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00827	0	absent		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00828	0	absent		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00829	1	present		ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00830	0	absent		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00831		present	flying over	ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00832	0	absent		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00833	0	absent		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00834	0	absent		ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00835	0	absent		ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00836	0	absent		ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00837		present	flying over	ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00838		present	flying over	ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00839		present	flying over	ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00840		present	flying over	ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:416682	Anser anser (Linnaeus, 1758)	Animalia	species	Grauwe gans
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00841	0	absent		ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00842	0	absent		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00843	0	absent		ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00844	0	absent		ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00845	0	absent		ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00846	0	absent		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00847	1	present		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00848	1	present		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00849	1	present		ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00850	1	present		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00851	0	absent		ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00852	0	absent		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00853	0	absent		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00854	0	absent		ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00855	0	absent		ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00856	0	absent		ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00857	0	absent		ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00858	0	absent		ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00859	0	absent		ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00860	0	absent		ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated		Muscicapa striata (Pallas, 1764)	Animalia	species	Grauwe vliegenvanger
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00861	1	present		ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00862	1	present		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-02-B:IT	HumanObservation	ZNP:Birds:23:00863	0	absent		ZNP:Birds:2023-02-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-03-A:IT	HumanObservation	ZNP:Birds:23:00864	2	present		ZNP:Birds:2023-03-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-04-B:IT	HumanObservation	ZNP:Birds:23:00865	0	absent		ZNP:Birds:2023-04-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-05-A:IT	HumanObservation	ZNP:Birds:23:00866	0	absent		ZNP:Birds:2023-05-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-05-B:IT	HumanObservation	ZNP:Birds:23:00867	1	present		ZNP:Birds:2023-05-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-06-A:IT	HumanObservation	ZNP:Birds:23:00868	1	present		ZNP:Birds:2023-06-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-06-B:IT	HumanObservation	ZNP:Birds:23:00869	0	absent		ZNP:Birds:2023-06-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-07-A:IT	HumanObservation	ZNP:Birds:23:00870	2	present		ZNP:Birds:2023-07-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-08-A:IT	HumanObservation	ZNP:Birds:23:00871	2	present		ZNP:Birds:2023-08-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-08-B:IT	HumanObservation	ZNP:Birds:23:00872	0	absent		ZNP:Birds:2023-08-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-09-A:IT	HumanObservation	ZNP:Birds:23:00873	1	present		ZNP:Birds:2023-09-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-09-B:IT	HumanObservation	ZNP:Birds:23:00874	1	present		ZNP:Birds:2023-09-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-10-A:IT	HumanObservation	ZNP:Birds:23:00875	0	absent		ZNP:Birds:2023-10-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-10-B:IT	HumanObservation	ZNP:Birds:23:00876	1	present		ZNP:Birds:2023-10-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-11-A:IT	HumanObservation	ZNP:Birds:23:00877	2	present		ZNP:Birds:2023-11-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-11-B:IT	HumanObservation	ZNP:Birds:23:00878	0	absent		ZNP:Birds:2023-11-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-12-A:IT	HumanObservation	ZNP:Birds:23:00879	1	present		ZNP:Birds:2023-12-A:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-12-B:IT	HumanObservation	ZNP:Birds:23:00880	0	absent		ZNP:Birds:2023-12-B:IT	Wouter Faveyts	validated		Picus viridis Linnaeus, 1758	Animalia	species	Groene specht
ZNP:Birds:2023-01-A:IT	HumanObservation	ZNP:Birds:23:00881	18	present		ZNP:Birds:2023-01-A:IT	Wouter Faveyts	validated		Chloris chloris (Linnaeus, 1758)	Animalia	species	Groenling
ZNP:Birds:2023-02-A:IT	HumanObservation	ZNP:Birds:23:00882	18	present		ZNP:Birds:2023-02-A:IT	Wouter Faveyts	validated		Chloris chloris (Linnaeus, 1758)	Animalia	species	Groenling
